naics3,size_band,n,n_with_metric,zero_share,hours_total,aggregate_trir,p10,p25,p50,p75,p90,p95,publishable
354,020-049,2,2,1.0,84518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
355,020-049,4,4,0.75,372193.0,2.149422477048198,0.0,0.0,0.0,1.8842149889302369,5.2758019690046645,6.406330962362802,False
359,020-049,1,1,0.0,48640.0,24.67105263157895,24.67105263157895,24.67105263157895,24.67105263157895,24.67105263157895,24.67105263157895,24.67105263157895,False
359,100-249,1,1,0.0,339520.0,4.123468426013195,4.123468426013195,4.123468426013195,4.123468426013195,4.123468426013195,4.123468426013195,4.123468426013195,False
361,250-499,2,2,0.0,1055734.0,2.652183220394531,2.652183220394531,2.652183220394531,2.652183220394531,2.652183220394531,2.652183220394531,2.652183220394531,False
361,500-999,1,1,0.0,906098.0,1.5450867345474772,1.5450867345474772,1.5450867345474772,1.5450867345474772,1.5450867345474772,1.5450867345474772,1.5450867345474772,False
366,001-019,5,5,1.0,86741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
366,020-049,3,3,0.3333333333333333,141177.0,2.833322708373177,0.7192433559894991,1.7981083899737476,3.596216779947495,4.04086428842176,4.307652793506319,4.396582295201172,False
366,050-099,1,1,0.0,74058.0,5.401172054335791,5.401172054335791,5.401172054335791,5.401172054335791,5.401172054335791,5.401172054335791,5.401172054335791,False
366,100-249,4,4,0.5,872592.0,0.9168087720263307,0.0,0.0,0.5113546295491386,1.2257264996193364,1.5911575325572436,1.7129678768698786,False
372,001-019,8,8,0.875,192000.0,1.0416666666666667,0.0,0.0,0.0,0.0,1.953124999999999,4.23177083333333,False
372,100-249,3,3,0.6666666666666666,911748.0,0.21935885793004206,0.0,0.0,0.0,0.39556962025316456,0.6329113924050633,0.7120253164556961,False
393,250-499,3,3,0.0,2050822.0,3.4132655101222826,2.6220847038378636,3.009243451686411,3.65450803143399,3.9660451051842713,4.152967349434441,4.215274764184497,False
393,500-999,1,1,0.0,878700.0,4.552179355866621,4.552179355866621,4.552179355866621,4.552179355866621,4.552179355866621,4.552179355866621,4.552179355866621,False
402,100-249,1,1,0.0,352810.0,1.7006320682520337,1.7006320682520337,1.7006320682520337,1.7006320682520337,1.7006320682520337,1.7006320682520337,1.7006320682520337,False
403,020-049,1,1,0.0,110000.0,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,False
417,020-049,1,1,1.0,54329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
419,020-049,1,1,1.0,38146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
420,050-099,1,1,0.0,160000.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,False
421,001-019,237,237,0.7383966244725738,7755739.0,2.166137875449393,0.0,0.0,0.0,3.4036759700476513,7.6923076923076925,10.256947199072151,True
421,020-049,217,217,0.3548387096774194,20072351.0,2.6603759569569103,0.0,0.0,2.426595486532395,4.188189306156638,6.28849936965231,8.523108302691814,True
421,050-099,34,34,0.17647058823529413,7564673.0,2.5909910448211044,0.0,0.9607199245248241,2.3828290793032476,3.9651604695921,5.803579818935379,6.333905623758281,True
421,100-249,36,36,0.1388888888888889,15450141.0,1.8252260610437148,0.0,0.6635404638345672,1.5153717845604229,2.539751046273138,3.543251123002814,4.318273465792554,True
421,250-499,8,8,0.0,6653397.0,1.893769453408537,0.8858937572171963,1.4284938491433854,1.8803847377050125,2.2223245534166587,2.68196819721413,2.935371853709105,False
422,001-019,14,14,0.5,259234.0,5.400526165549272,0.0,0.0,3.5201351731906505,8.134049129656743,15.92483477983916,18.76460414535699,False
422,020-049,17,17,0.35294117647058826,1121228.0,3.0323894872407755,0.0,0.0,3.44376334458296,4.446321780307241,8.738246760179809,12.595181808824146,False
422,050-099,5,5,0.0,537294.0,8.189185064415385,6.84093960305448,6.84093960305448,7.648476041148801,9.609471094710948,10.176375933134938,10.365344212609603,False
422,100-249,6,6,0.16666666666666666,2245933.0,5.788240343768046,0.5488112747788291,1.7842863902834902,5.2256505890962295,7.636247433869967,9.782050265059265,10.683414319297498,False
422,250-499,4,4,0.25,2147011.0,4.750790750489867,0.14875197096361528,0.3718799274090382,0.9079870474263155,4.880190386409455,11.288291536993434,13.42432525385475,False
423,001-019,73905,73905,0.8806846627427103,761678516.0,3.2076525051941993,0.0,0.0,0.0,0.0,6.5368449331314435,14.285714285714286,True
423,020-049,55522,55522,0.46727423363711684,3258217256.0,3.8441880991621633,0.0,0.0,2.40458313971408,5.887807856392943,10.938685025519785,14.879743783959954,True
423,050-099,19339,19339,0.2697140493303687,2568640657.0,3.7521791822981334,0.0,0.0,2.594033722438392,5.6072867120689835,9.44923556284335,12.454372949882773,True
423,100-249,9975,9975,0.188671679197995,2869992837.0,3.3418898738526712,0.0,0.7564554023628354,2.3413788965666607,4.976504678594121,8.305494163699468,10.830422932911308,True
423,1000+,327,327,0.1345565749235474,1069388730.0,1.0693959716594357,0.0,0.13557887246153763,0.6121438852947297,1.4002197737461686,2.7688942678349253,3.9519924262279114,True
423,250-499,2741,2741,0.12769062385990515,1774343213.0,2.9053003738121777,0.0,0.6396080481880704,2.0453494888671626,4.295302013422819,7.004973531207157,9.06713164777681,True
423,500-999,891,891,0.12570145903479238,1093419109.0,2.1080663224443428,0.0,0.34328282855683356,1.3396834328048282,3.484175884970971,5.58655989273805,7.375562303819997,True
424,001-019,15233,15233,0.7593382787369527,281525097.0,3.8454830902695685,0.0,0.0,0.0,0.0,12.879378288291255,20.590903598956558,True
424,020-049,26831,26831,0.46442547799187506,1635236435.0,3.7727877559186114,0.0,0.0,2.367424242424242,5.713088686698015,10.42494689792674,14.102970515018486,True
424,050-099,12774,12774,0.21669015187098795,1768304686.0,4.651573942614095,0.0,1.2019230769230769,3.399496510946534,6.854946374984399,11.022578374416222,14.413367252203937,True
424,100-249,11363,11363,0.09143712047874682,3492609993.0,5.64477569482806,0.5192265222200031,2.0037539002823026,4.579398594124632,8.093906772185793,12.074946521328844,14.913299545537063,True
424,1000+,449,449,0.1714922048997773,3450231010.0,0.8477113536812133,0.0,0.041787851435830574,0.5293902332039604,3.6517974603574563,6.853678053137668,8.914467046243981,True
424,250-499,4554,4554,0.046991655687307864,3137729162.0,6.278744589747355,0.8183591468349751,2.777943161070096,5.499634961895757,8.999465134161486,12.855222622381064,15.500265824623193,True
424,500-999,1327,1327,0.04295403165033911,1664525884.0,5.528541243159184,0.6620983560627439,2.291037351766918,4.784594730753968,8.189833624955007,12.338955970773767,14.794285733432469,True
425,001-019,295,295,0.7254237288135593,4676728.0,6.543036071372977,0.0,0.0,0.0,5.332271929613208,27.247417051984993,53.676865271068166,True
425,020-049,798,798,0.7030075187969925,45836555.0,1.95477168823006,0.0,0.0,0.0,2.768213604558808,7.224229614938683,10.907136496918664,True
425,050-099,394,394,0.45685279187817257,48929229.0,2.5138348286665217,0.0,0.0,1.340501821526372,4.073365795547058,8.092896798708969,10.818268462153341,True
425,100-249,391,391,0.24296675191815856,94726731.0,2.930534993337836,0.0,0.44923384438366093,2.1155737965029564,4.662461926707181,7.340873459072009,9.105721267334117,True
425,1000+,96,96,0.010416666666666666,261026311.0,2.456457349236338,0.5086705437535511,1.7971539791653925,3.801649065349916,5.065457065677159,5.915749936138615,6.402785910732859,True
425,250-499,185,185,0.07027027027027027,81154916.0,3.221000191781358,0.5159943621550538,1.6756144478180148,3.478091501631225,5.027999673180021,6.984758642657636,8.808800459930596,True
425,500-999,145,145,0.013793103448275862,119204484.0,3.5200018146968364,0.5766198874397946,2.067916278932364,3.868949743830885,5.233529917800871,6.4510993972505295,7.819039165474304,True
426,050-099,1,1,1.0,160868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
429,050-099,1,1,0.0,135228.0,34.01662377614104,34.01662377614104,34.01662377614104,34.01662377614104,34.01662377614104,34.01662377614104,34.01662377614104,False
432,020-049,1,1,0.0,191318.0,1.0453799433404072,1.0453799433404072,1.0453799433404072,1.0453799433404072,1.0453799433404072,1.0453799433404072,1.0453799433404072,False
432,050-099,4,4,0.5,573549.0,3.835766429720913,0.0,0.0,3.39433711424773,7.4949358469181355,8.766206760078951,9.189963731132554,False
432,100-249,3,3,0.0,745414.0,2.6830727622502395,2.1332231338856635,2.3330578347141593,2.666115669428318,2.9633685719406744,3.141720313448088,3.201170893950559,False
434,100-249,3,3,0.0,664175.0,7.528136409831746,5.173200693124972,6.570410376604874,8.899093182404712,9.359208806441949,9.635278180864288,9.727301305671736,False
439,020-049,12,12,0.4166666666666667,932646.0,3.2166545506011928,0.0,0.0,2.2512005156100425,3.977245041903138,7.519203591346344,8.924375061577544,False
439,050-099,8,8,0.125,1292519.0,4.3326248975837105,1.0896001556571653,1.626021690368635,3.1920894600721352,6.054728794298145,8.648778924095234,11.421017144572877,False
439,100-249,6,6,0.16666666666666666,2103448.0,6.655738577801781,0.8600005160003096,2.525692493630251,5.9344926681983035,8.101903535853468,11.160616095082027,12.494024861700305,False
439,250-499,3,3,0.0,2082360.0,3.7457500144067306,3.3994972052025103,3.687987446427557,4.168804515135967,4.1865433838569786,4.197186705089585,4.2007344788337875,False
440,020-049,5,5,0.2,309626.0,4.521584104694051,1.1913626209977664,2.9784065524944157,6.112656254775513,6.2551800709962935,6.532095704787617,6.624400916051391,False
441,001-019,8438,8438,0.6282294382555108,163337197.0,6.281484063914725,0.0,0.0,0.0,9.298549607203459,19.11295747134664,26.402466518460503,True
441,020-049,18650,18650,0.368686327077748,942690677.0,5.427655247724488,0.0,0.0,4.258037075803074,8.772122197068448,14.811852510141787,19.578405087677833,True
441,050-099,7042,7042,0.21485373473445044,930877140.0,3.7143462347780933,0.0,1.2176120882078174,2.955788843433674,5.447235040467558,8.479556539120546,11.463054608363636,True
441,100-249,3541,3541,0.07568483479243152,976075090.0,3.6677506030811626,0.6662225183211192,1.6483516483516483,3.0632093244091836,5.0430868734752545,7.4257091552243235,9.653386635170127,True
441,1000+,28,28,0.17857142857142858,145720179.0,5.1180282999789615,0.0,0.1996311748111363,2.1193752977319367,4.814628914744545,6.823455274129496,9.00396257221266,False
441,250-499,737,737,0.035278154681139755,461642484.0,3.5568650133162354,0.8794707345119707,1.8112759170942787,3.139762234368979,4.7959248341552065,7.71013194226523,9.983753998370375,True
441,500-999,112,112,0.07142857142857142,137457786.0,3.7262349038562284,0.2043249220672637,1.631333124240622,3.3035194595457726,4.923721527318305,8.153562104388712,10.701295260901457,True
442,001-019,7418,7418,0.684146670261526,133244257.0,5.376591953227673,0.0,0.0,0.0,8.815623797128113,17.824442129502717,29.064064542359226,True
442,020-049,19644,19644,0.47169619222154346,768679247.0,5.3476141264940384,0.0,0.0,3.315649867374005,8.734768746997423,16.027439061979855,22.148132915022316,True
442,050-099,4549,4549,0.21828973400747417,352749902.0,7.183559756169684,0.0,2.0098684541096787,5.598842905799468,10.821925220496727,16.838205919002238,21.876716231930995,True
442,100-249,999,999,0.11311311311311312,246783246.0,5.742691300851112,0.0,1.902397504879017,4.7158688988446125,8.507810850392318,11.903657607355514,15.151411527085301,True
442,1000+,46,46,0.06521739130434782,173653556.0,2.4266707213297725,0.0532150812384566,0.3262610035468111,2.8710171705231984,6.365278912160759,8.856678451897443,10.747434197016549,True
442,250-499,557,557,0.04847396768402154,288246920.0,6.04065431124121,0.6233187827017709,2.825984361002546,5.657168516442914,8.678771268699327,12.522861359213447,15.188914211435213,True
442,500-999,130,130,0.2076923076923077,153012022.0,3.751339224835549,0.0,0.15925861927554846,1.9395506199699697,6.2077073013585835,10.288479872439911,13.394965672792708,True
443,001-019,169,169,0.7455621301775148,4084518.0,2.791026995106889,0.0,0.0,0.0,5.116398055768739,10.188183807439842,13.10088790340163,True
443,020-049,238,238,0.6092436974789915,11454132.0,2.898517321085526,0.0,0.0,0.0,4.639105922334089,7.018248689695506,11.339525953951256,True
443,050-099,127,127,0.28346456692913385,14124351.0,4.120543308503166,0.0,0.0,3.1943268754691667,5.6802625735747245,8.581111450798522,11.27872083866088,True
443,100-249,58,58,0.25862068965517243,11125207.0,4.368458043072817,0.0,0.07925148556909699,2.6996016398079226,6.246889647164014,10.962398659166826,15.118459963125344,True
443,1000+,5,5,0.0,84983164.0,1.2779001732625535,0.45048869953863757,1.0677058581250198,3.06520594577831,3.427265803503427,3.8710162799412142,4.018933105420476,False
443,250-499,35,35,0.02857142857142857,16006321.0,8.24674202148014,0.9791554137372428,3.4818697976460875,7.890962677719275,11.85453201585743,15.976091915192715,16.770133516197706,True
443,500-999,6,6,0.0,5519833.0,8.587216316145797,5.940893802563583,7.180701583254243,10.289601942059203,10.861489227988391,13.114539352626021,14.220254849251912,False
444,001-019,18308,18308,0.5754315053528513,378879144.0,6.404680855170007,0.0,0.0,0.0,9.913504836172471,19.214141608223652,25.472623339888468,True
444,020-049,18931,18931,0.3474195763562411,940860736.0,6.043402368105624,0.0,0.0,4.489841733078909,9.230840242148503,16.12513101668951,21.258315143072515,True
444,050-099,7821,7821,0.08643395985168137,1060414392.0,5.01747245241085,1.0811628988139643,2.2070304956438735,4.312157048759715,7.142857142857143,10.76368333243636,13.618279622190014,True
444,100-249,23103,23103,0.027961736571008096,5416494123.0,5.619871324283905,1.6190333561347197,3.0362144590223066,5.0597959456577914,7.52868548003372,9.996501240553652,11.72371088164167,True
444,1000+,25,25,0.16,165883007.0,3.653177085221273,0.0,3.1669643220530515,3.888126720336009,4.496481684391709,5.073011074535702,6.236275373205855,False
444,250-499,396,396,0.050505050505050504,201897129.0,4.706357166673727,0.7922069427419296,2.574123932332394,4.7617470707045415,7.102461890852917,9.992980776044917,11.621973621260812,True
444,500-999,100,100,0.06,108255143.0,2.6382118399677323,0.19624160840350202,0.6596953362013588,2.5140836543884637,4.733230928741403,6.196680155564824,7.3178552551755365,True
445,001-019,11101,11101,0.6548058733447437,213272437.0,6.168635846740946,0.0,0.0,0.0,8.751203290452437,17.8826895565093,25.622411068881583,True
445,020-049,26562,26562,0.41382426022136887,1228606218.0,5.342639410278485,0.0,0.0,3.5148149449931463,7.7694418410934825,14.780272989625884,22.725467747591537,True
445,050-099,55237,55237,0.18216050835490705,5755419239.0,5.52929311984044,0.0,1.8586324182666394,4.066638652044841,7.2809348720375695,11.724154126159254,15.97815608548219,True
445,100-249,71218,71218,0.048218147097643854,14107801026.0,5.459560980343529,1.1603963682652743,2.450841481106695,4.31192462755751,6.923256661951109,10.719978150341438,14.4939920893673,True
445,1000+,99,99,0.08080808080808081,880618149.0,4.395321632191344,0.04212278763831548,0.34230861089076653,3.3604940802948664,5.4755929075941046,12.429365270602844,17.111805116416477,True
445,250-499,5445,5445,0.02736455463728191,2313041601.0,4.617383446706111,1.213807031200341,2.3331142798259497,3.970591154846437,5.975232660621723,8.391458170936572,10.473477333311175,True
445,500-999,538,538,0.03717472118959108,438655496.0,4.200562894577297,0.49228666578726243,1.694015063121649,3.738431469674863,5.953728376362984,7.938251262613997,10.052057925654484,True
446,001-019,875,875,0.8171428571428572,13930408.0,3.187272045441885,0.0,0.0,0.0,0.0,14.405529286386827,20.74667110231857,True
446,020-049,1562,1562,0.7170294494238156,57303258.0,2.188357248378443,0.0,0.0,0.0,3.6950651511405086,8.075217021613227,11.53118807184626,True
446,050-099,338,338,0.5059171597633136,33067852.0,1.9233181520226956,0.0,0.0,0.0,2.799395406608882,5.610648395184805,7.118079694634941,True
446,100-249,234,234,0.3076923076923077,54470227.0,2.4086552824536605,0.0,0.0,1.413614608819272,3.661595357097087,6.651871331639082,7.579611239650322,True
446,1000+,17,17,0.11764705882352941,69858953.0,0.19467798207625586,0.00863935115017122,0.05302557993745368,0.12017937974220322,0.5116323887178237,2.6557076398102284,4.375555924888392,False
446,250-499,51,51,0.09803921568627451,27923188.0,1.5829138134227367,0.25416060917214806,0.49422628579054345,1.0998075336816058,2.001357005763457,5.8491504109028165,6.685805324125521,True
446,500-999,30,30,0.06666666666666667,41098375.0,1.3820497769072377,0.14493363758330938,0.5633155361283354,1.0271027938216268,2.5116236118193824,3.5977647762080363,3.6755952380952377,True
447,001-019,4498,4498,0.8094708759448643,69220344.0,3.394955679503702,0.0,0.0,0.0,0.0,13.34365247443775,20.60215887159855,True
447,020-049,2607,2607,0.4192558496355965,121088783.0,4.746930192534845,0.0,0.0,3.694126339120798,7.1569247541279095,12.22743617533055,15.839341040900514,True
447,050-099,648,648,0.15895061728395063,68920965.0,4.132269477074211,0.0,1.817616199730132,3.488787894858015,6.0911303197512625,9.50796383082511,11.798006529365173,True
447,100-249,205,205,0.11219512195121951,42904039.0,3.8131608075407537,0.0,1.376509859251867,2.9887146136189746,4.844609161155923,7.558608933836972,9.559992671975222,True
447,1000+,14,14,0.21428571428571427,29023406.0,2.487647383632369,0.0,0.24001571321395487,2.1272249317702903,4.368865600580044,4.92938231810035,5.390103910074654,False
447,250-499,29,29,0.034482758620689655,13606179.0,2.7781495451441582,0.887302069945097,1.2006819873688255,2.1683918934669064,4.404461719722079,5.4223659703580065,6.300053677103168,False
447,500-999,103,103,0.3300970873786408,114143686.0,0.7464276210600033,0.0,0.0,0.18692270092087468,0.560768102762624,2.538177738242567,3.49646596843204,True
448,001-019,1356,1356,0.8097345132743363,16027241.0,4.230297653850716,0.0,0.0,0.0,0.0,20.270819296324287,29.073020867575444,True
448,020-049,1566,1566,0.5862068965517241,51150914.0,4.246258434404515,0.0,0.0,0.0,6.498131879857848,12.63880566373399,17.85820467353351,True
448,050-099,825,825,0.5915151515151515,40932763.0,2.946295123053384,0.0,0.0,0.0,4.049238743116294,8.173976002693708,10.617077118669227,True
448,100-249,239,239,0.4309623430962343,40723511.0,2.2689595698170524,0.0,0.0,1.199616122840691,3.638351982748509,6.666418076919379,8.512997866048018,True
448,1000+,47,47,0.10638297872340426,160377705.0,1.7683255911412374,0.037771173418159026,0.20609488036761764,1.3252471171733804,3.2696667370822565,4.933945705739126,6.742525292349734,True
448,250-499,60,60,0.2,36189029.0,1.6469079620787836,0.0,0.2256111700109419,0.9188314900243737,2.8412276366761855,5.602932305352806,7.219985655260647,True
448,500-999,37,37,0.02702702702702703,46080228.0,2.6822783949766915,0.8844071562337046,1.2164393083673646,2.4466949855927305,3.8358402443572306,5.5911237042334925,5.962423494922446,True
449,001-019,198,198,0.7222222222222222,3272889.0,3.9109178465875254,0.0,0.0,0.0,7.178414912823814,19.23076923076923,24.03846153846154,True
449,020-049,547,547,0.5155393053016454,19631266.0,4.115883305742992,0.0,0.0,0.0,7.036434433955111,11.413861822153553,15.436026258762913,True
449,050-099,68,68,0.38235294117647056,6947537.0,2.5332718631077458,0.0,0.0,2.0963218159194996,4.256020427749531,6.564214615122247,8.48519631289957,True
449,100-249,17,17,0.058823529411764705,4398689.0,6.456469188887871,1.1462929780746451,1.7503402223807252,5.322994894360731,7.194096729769172,12.21836893833652,13.973395227200456,False
449,250-499,9,9,0.1111111111111111,6116061.0,2.4852597120924727,0.692192715104294,1.2103240642682078,1.3854373219496567,4.946404255071519,5.436094523343247,5.53905280079897,False
449,500-999,2,2,0.0,2133204.0,7.875477450820456,3.752006693682456,5.190122758475602,7.586982866464179,9.983842974452756,11.421959039245902,11.901331060843617,False
451,001-019,308,308,0.7175324675324676,5280906.0,7.157862684925655,0.0,0.0,0.0,8.307291932018526,19.396679249411328,33.49396109059402,True
451,020-049,255,255,0.5607843137254902,10967902.0,5.689328733973006,0.0,0.0,0.0,6.089061629627762,12.75215377936759,25.594926730483945,True
451,050-099,368,368,0.22554347826086957,35549221.0,4.292639774019239,0.0,1.6111626237350147,3.3826208259490613,6.365671266688,9.230969535962638,12.114579440295735,True
451,100-249,369,369,0.07046070460704607,74393722.0,4.156264691259835,0.9738418369190027,1.9995501012272239,3.5653377860440796,5.616963228951433,8.25398466284315,10.419769605922657,True
451,1000+,17,17,0.0,42010164.0,1.866215042626351,0.21041566627424796,0.29019187728752815,0.4367856507178026,5.114349126700763,7.85070926174035,8.561097838389156,False
451,250-499,93,93,0.010752688172043012,46641720.0,4.197958394330226,1.2301941042717173,2.259931693564562,3.5530519100884064,5.586089396050634,7.668629454535243,8.586176322229928,True
451,500-999,21,21,0.047619047619047616,18998668.0,4.305565000662152,0.9532670367884815,2.1281802994349683,3.6441709966503995,4.848527590325865,6.443024677935057,10.635730326966895,False
452,001-019,9903,9903,0.6371806523275775,196843911.0,5.645081904514689,0.0,0.0,0.0,8.864855350902584,17.86129128386373,23.847860951381787,True
452,020-049,39855,39855,0.6550997365449756,1078869009.0,3.9576630382196845,0.0,0.0,0.0,6.757213394644806,13.05057096247961,18.004123356133515,True
452,050-099,20140,20140,0.39602780536246274,1455232434.0,3.4556678936692804,0.0,0.0,2.5081986824052356,5.1287969149939,8.901248475548414,11.761526252822968,True
452,100-249,30555,30555,0.06529209621993128,7022903809.0,5.244354899578833,1.1360563886302033,2.3613424710514446,4.215329572908077,6.591794877714834,9.649293753186026,12.524090185655309,True
452,1000+,231,231,0.030303030303030304,661652144.0,6.608608525872169,0.7086764139201764,2.3227258044672183,5.432893334587885,11.426411020559108,19.038040696553068,24.60348822681144,True
452,250-499,32344,32344,0.003833786791986149,16979495360.0,5.587150736145317,2.4349955129721725,3.630496000447491,5.164102263718854,7.02271185855534,9.042479078560813,10.643521992090793,True
452,500-999,811,811,0.018495684340320593,731249868.0,5.1998641865053985,1.814519787338281,3.308673553722252,4.729104554333299,6.845122923476785,9.38709321618241,11.983800115279763,True
453,001-019,5024,5024,0.6849124203821656,86335112.0,5.659342863886017,0.0,0.0,0.0,8.57385259200242,20.43821657279065,31.677062913984756,True
453,020-049,6837,6837,0.3919847886499927,293669946.0,6.43579646383018,0.0,0.0,4.634242417220845,9.788087897029316,16.500255188004516,21.657210270285546,True
453,050-099,2098,2098,0.2111534795042898,184948624.0,6.012480525402557,0.0,1.9049933540247292,4.900549540493502,9.13197710896475,14.088519128483982,17.867902954243117,True
453,100-249,500,500,0.09,101135656.0,5.015046325501661,0.6964968445303216,1.91240560507857,4.333262490827644,7.164770923350083,10.6820378796608,14.258376278836117,True
453,1000+,94,94,0.5531914893617021,165378045.0,1.2420028305450097,0.0,0.0,0.0,0.15993576155400377,3.0824283286345264,4.946010398627132,True
453,250-499,162,162,0.1419753086419753,85092927.0,4.176610354465772,0.0,0.7299354997039721,2.884394778895358,5.298045567101165,11.081141851384402,13.644590316941823,True
453,500-999,79,79,0.2911392405063291,66922966.0,1.9754055730285476,0.0,0.0,0.2869687491032227,2.7485452160741017,6.859538833146992,8.726639838588186,True
454,001-019,2040,2040,0.6985294117647058,34709688.0,5.658362587413635,0.0,0.0,0.0,7.069393690849463,17.742301059374235,26.17955418824154,True
454,020-049,3746,3746,0.36919380672717567,197346503.0,5.546589290209009,0.0,0.0,4.264710590440913,9.083786782915157,15.4720989036552,20.844408886850406,True
454,050-099,1393,1393,0.24264178033022255,155336537.0,5.096032236124847,0.0,1.1363636363636365,4.2235972377674065,9.122318893462719,16.169028872707344,23.58075071225395,True
454,100-249,803,803,0.2129514321295143,225791581.0,3.6050945584193417,0.0,0.6447723711282713,2.896435067718652,6.14126214812423,10.485990024531567,13.42974137460481,True
454,1000+,138,138,0.13043478260869565,364117856.0,1.5950879376813643,0.0,0.24036895218715712,0.897762705830423,2.8373409037405253,5.133852864098327,7.168192909258994,True
454,250-499,442,442,0.20361990950226244,277808147.0,2.678107204681798,0.0,0.3541368381381815,1.5828237058668133,4.312334289593812,7.496462339499082,9.196341201626419,True
454,500-999,233,233,0.1459227467811159,270479960.0,2.0223309704718972,0.0,0.30437323463523913,1.7231108551060699,3.041844144852618,4.749391448833113,6.162970079834175,True
455,001-019,242,242,0.8057851239669421,3232582.0,4.392773331040017,0.0,0.0,0.0,0.0,17.032800934179217,26.25709180188641,True
455,020-049,14916,14916,0.8035666398498257,212283775.0,3.5801134589772583,0.0,0.0,0.0,0.0,15.195837415450317,19.706863357970256,True
455,050-099,2971,2971,0.6755301245371929,75697705.0,4.396434475787608,0.0,0.0,0.0,7.906297029832691,14.833494029518652,19.592481189572236,True
455,100-249,1709,1709,0.05734347571679345,449918987.0,4.0931813353322655,0.7932486013487763,1.8867805862856208,3.5056230193229942,5.791830044539173,8.399367674906983,10.136488110738771,True
455,1000+,3,3,0.3333333333333333,9487376.0,1.4124031766001475,0.3408752588748143,0.8521881471870357,1.7043762943740715,2.348029707648952,2.7342217556138797,2.862952438268856,False
455,250-499,1848,1848,0.0027056277056277055,865395391.0,5.560695203656336,1.7612424939989555,3.200492856158856,5.086870447127538,7.279025354776964,9.529972584632354,10.880231683274031,True
455,500-999,22,22,0.0,19141977.0,6.237600222798304,4.087311881881016,4.79469082761924,6.371409353030531,8.535258600641559,11.897753289452202,12.191789482575452,False
456,001-019,232,232,0.9482758620689655,3788726.0,0.8446110909049638,0.0,0.0,0.0,0.0,0.0,2.3684210526315193,True
456,020-049,150,150,0.9066666666666666,7863434.0,0.4323810691359526,0.0,0.0,0.0,0.0,0.0,3.065784209631279,True
456,050-099,12,12,0.8333333333333334,1281363.0,0.31216759029252444,0.0,0.0,0.0,0.0,1.0354765780950688,1.7349490221785147,False
456,100-249,38,38,0.3157894736842105,10250843.0,2.4583344023511042,0.0,0.0,1.3392756733293263,3.742504860825093,7.284588914528223,8.498202293321436,True
456,250-499,15,15,0.13333333333333333,7754148.0,1.2380470426925048,0.09779520705690217,0.3758479742498244,1.131697527429519,1.9816623308908785,2.7448834428090403,2.956188961840645,False
456,500-999,10,10,0.0,11398342.0,1.6318162764373976,0.15090131280788324,0.2149026048335311,1.386015041620484,3.1544263469189313,3.359661938764097,3.920268628694987,False
457,001-019,320,320,0.615625,5573437.0,8.576395498863628,0.0,0.0,0.0,13.66153758128681,30.375664076179696,42.534883380072515,True
457,020-049,296,296,0.32432432432432434,10795639.0,8.911005638480502,0.0,0.0,6.198280792552339,16.43794619143547,29.967793796582512,45.35985641082871,True
457,050-099,48,48,0.14583333333333334,3470678.0,7.664208549453449,0.0,3.3088149762325267,6.292526861344511,19.61413217873337,36.657458976988025,63.1883578712632,True
457,100-249,19,19,0.21052631578947367,3022142.0,2.3162379530809605,0.0,0.8135570746284957,2.2168156551521565,4.365345543877572,5.900022129039697,7.709879039507941,False
457,1000+,2,2,0.0,31996368.0,3.725422835491828,2.509436183056823,2.726783920003758,3.089030148248649,3.4512763764935404,3.668624113440475,3.7410733590894534,False
457,250-499,6,6,0.16666666666666666,4017011.0,1.3940713630109551,0.18023473772240967,0.48054565280097145,0.8815443897301416,2.5276426180508222,3.553717336115114,3.7992000245705992,False
457,500-999,4,4,0.0,5053236.0,3.7599668806285713,3.4419236771124297,3.4441581250423683,3.584778567301729,3.90634100821632,4.2342710537256725,4.343581068895456,False
458,001-019,178,178,0.9044943820224719,2225500.0,1.6176140193215007,0.0,0.0,0.0,0.0,0.0,18.52412937032346,True
458,020-049,86,86,0.7674418604651163,2419751.0,2.1489814447850213,0.0,0.0,0.0,0.0,10.680112641325568,15.575391633777116,True
458,050-099,10,10,0.6,1169678.0,1.1969106027470808,0.0,0.0,0.0,1.0521734987186104,6.353224176411031,20.87572713245327,False
458,100-249,7,7,0.2857142857142857,1601397.0,2.9973829100466656,0.0,0.5773672055427251,2.6424791739610103,4.970238729996664,5.382439401709333,5.652559410939508,False
458,250-499,3,3,0.3333333333333333,1073793.0,12.29287208987207,0.354315713016083,0.8857892825402075,1.771578565080415,16.684251064055005,25.63185456343976,28.614389063234675,False
458,500-999,5,5,0.0,5434265.0,5.778150311035623,2.608139067197106,5.700416788165935,6.313585257076915,10.353875055397154,11.837023053266742,12.331405719223271,False
459,001-019,412,412,0.7839805825242718,6221509.0,7.393704646252219,0.0,0.0,0.0,0.0,15.933832586877784,28.263258432058826,True
