year_filing_for,naics3,size_band,n,n_with_metric,zero_share,hours_total,aggregate_trir,p10,p25,p50,p75,p90,p95,publishable
2016.0,721,500-999,169,169,0.023668639053254437,192162196.0,4.744949938020067,1.7393194912490488,2.7984828930386914,4.285217483028067,6.7101484284832384,8.666008904311196,10.573271033436113,True
2016.0,722,001-019,356,356,0.7050561797752809,5219847.0,5.287511300618581,0.0,0.0,0.0,8.226392933915816,21.12178093039337,30.54787182529114,True
2016.0,722,020-049,1230,1230,0.5658536585365853,45235761.0,4.147161357581671,0.0,0.0,0.0,7.0001062615395835,12.210604442371524,16.650762962039,True
2016.0,722,050-099,706,706,0.3526912181303116,50061692.0,4.374602440524783,0.0,0.0,3.098685610523687,6.225482143480686,11.127786839395828,16.374576360361992,True
2016.0,722,100-249,435,435,0.23448275862068965,61451657.0,3.375010701501507,0.0,1.0220462662691898,2.5509227963215695,5.065127007743968,7.7953523003187195,9.512199055837792,True
2016.0,722,1000+,20,20,0.1,55384723.0,2.7155502790904995,0.07229612492770389,0.7177185342545386,3.7084389208336743,5.9214497607191445,7.063662936855764,10.513914592613574,False
2016.0,722,250-499,175,175,0.06857142857142857,53383114.0,4.226055452666174,0.8408770879708184,1.7850709714139388,3.485808402541154,5.749504312446844,8.129614976589684,11.920182694809704,True
2016.0,722,500-999,57,57,0.10526315789473684,36326591.0,4.085161748318195,0.3054608768254472,1.5494267121165168,3.0497102775236353,5.414543463743615,7.077747802224035,10.705984764467313,True
2016.0,723,020-049,29,29,0.8275862068965517,900358.0,1.1106693115405206,0.0,0.0,0.0,0.0,4.966154151278046,5.477792904447741,False
2016.0,723,050-099,21,21,0.6190476190476191,1303431.0,2.30161780715665,0.0,0.0,0.0,3.4301787123109113,6.791248344633216,6.829784691037615,False
2016.0,723,100-249,11,11,0.18181818181818182,1374454.0,2.328197233228613,0.0,1.2589170375655576,2.0819453697534978,3.369021605106182,5.095325039276464,5.7853055155372175,False
2016.0,723,500-999,1,1,0.0,401075.0,3.490618961540859,3.490618961540859,3.490618961540859,3.490618961540859,3.490618961540859,3.490618961540859,3.490618961540859,False
2016.0,733,020-049,1,1,1.0,17854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2016.0,803,001-019,1,1,1.0,16977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2016.0,811,001-019,647,647,0.6939721792890263,12078494.0,4.619781240939475,0.0,0.0,0.0,6.390797415091431,15.56787895296764,22.713873776675797,True
2016.0,811,020-049,972,972,0.4074074074074074,58720118.0,4.13827506273063,0.0,0.0,3.016002777111234,6.584097690624385,10.485252538198498,13.683824376559617,True
2016.0,811,050-099,408,408,0.19607843137254902,54200436.0,3.8412975128096756,0.0,1.2430409387487251,3.1638439576804895,5.9127333510388285,9.188005055180446,11.922624207412701,True
2016.0,811,100-249,200,200,0.095,59150958.0,3.0498238084326545,0.40170297974496194,0.8610313626122098,2.412361901344891,5.073043252103044,7.650516948657269,9.593727872444454,True
2016.0,811,1000+,9,9,0.0,54462614.0,0.8189103813489378,0.19803891672121443,0.31463245423277664,0.9937259755453072,1.6401034983407619,3.5495047722949167,4.932309591012491,False
2016.0,811,250-499,56,56,0.08928571428571429,37065178.0,2.5522607769481103,0.2995442214678681,0.6829571055415784,1.9582250973699573,4.0266684111750175,6.9993495630859845,8.05845261834746,True
2016.0,811,500-999,26,26,0.0,35523088.0,1.790384889962269,0.4601279487342613,0.5604410457405102,1.6303071934220863,2.3627797774829347,3.7647396104448285,4.89000224721874,False
2016.0,812,001-019,126,126,0.8174603174603174,1803753.0,4.102557279184013,0.0,0.0,0.0,0.0,10.98637034856355,24.462800278919527,True
2016.0,812,020-049,280,280,0.5035714285714286,16837520.0,3.872304234827932,0.0,0.0,0.0,4.990322767537137,10.817474279309637,14.749494446139783,True
2016.0,812,050-099,212,212,0.1509433962264151,29413206.0,4.984155756431312,0.0,1.4207700891686272,3.9161216086342874,7.465731939174806,13.128323827220719,17.894360986714315,True
2016.0,812,100-249,231,231,0.08225108225108226,64631060.0,3.9980777044349884,0.686334732312296,1.6257422897209426,3.2539372640895485,5.250992311415738,8.617245458319951,11.469169828631216,True
2016.0,812,1000+,1,1,0.0,18390545.0,7.666983224260075,7.666983224260075,7.666983224260075,7.666983224260075,7.666983224260075,7.666983224260075,7.666983224260075,False
2016.0,812,250-499,20,20,0.1,11816003.0,3.9776564037771487,0.3556503956610652,2.1596626842891506,3.734668625635617,5.898377499757333,8.520072840779621,9.281448615140887,False
2016.0,812,500-999,3,3,0.0,2453823.0,4.727317332994271,3.8799931002912817,4.455449486585907,5.414543463743615,5.95347164909371,6.276828560303767,6.384614197373786,False
2016.0,813,001-019,53,53,0.7924528301886793,650261.0,5.536238525761195,0.0,0.0,0.0,0.0,17.381174424894912,23.21137637767037,True
2016.0,813,020-049,68,68,0.4264705882352941,3120947.0,7.1773086822685555,0.0,0.0,3.2808634449878795,10.13316966896712,17.05096272086448,23.82204350789732,True
2016.0,813,050-099,43,43,0.4186046511627907,3161259.0,5.504136168532853,0.0,0.0,3.4935413154929824,8.80049346094167,15.051087218262152,18.345300506611153,True
2016.0,813,100-249,77,77,0.11688311688311688,12797168.0,6.001327793774372,0.0,3.222124024156724,5.483733874395075,9.117016912066372,14.403698301376085,18.92117214980393,True
2016.0,813,1000+,3,3,0.0,6570189.0,1.4915857062863793,0.7228317726372568,0.8732427948991729,1.1239278320023662,2.4642241975198527,3.2684020168303447,3.5364612899338415,False
2016.0,813,250-499,18,18,0.1111111111111111,7518912.0,4.043138156158763,0.1734886965918146,0.9337242525537358,2.9597617179234286,5.332073871365215,8.306964287108078,9.32633171971223,False
2016.0,813,500-999,16,16,0.0,11446652.0,3.267330919119407,0.8080968400188998,1.5951775396979784,2.7719321595495128,5.437751780486394,6.216749433524148,9.2193325193771,False
2016.0,814,001-019,1,1,1.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2016.0,921,001-019,454,454,0.8083700440528634,5358878.0,5.299616822775215,0.0,0.0,0.0,0.0,19.76923076923076,32.71861665321182,True
2016.0,921,020-049,195,195,0.49743589743589745,10585127.0,4.4212979211302805,0.0,0.0,2.094964752218044,6.105006105006105,14.165027068335286,20.329948569167858,True
2016.0,921,050-099,111,111,0.2882882882882883,12965133.0,5.291114252356686,0.0,0.0,3.466324655967278,8.518060724204204,13.602897417149853,16.000135243334896,True
2016.0,921,100-249,123,123,0.08943089430894309,31987461.0,5.095746736510285,0.6544804261102855,1.4497715306440222,3.59059980969821,7.955557493649667,15.117120496323667,17.559159638398555,True
2016.0,921,1000+,35,35,0.05714285714285714,123095915.0,5.719117486555098,1.1816276520642282,3.0362840293014934,5.128142033819063,6.830123821987012,10.221016656321213,11.18163020498124,True
2016.0,921,250-499,102,102,0.049019607843137254,59236649.0,5.226494159046708,0.8000163486476448,2.084067211497816,4.374315203357454,7.041336609851565,10.77945396090756,13.507006732802836,True
2016.0,921,500-999,66,66,0.030303030303030304,76144048.0,4.8618376580136635,0.9522543486609851,2.405465479751427,4.272530996283267,7.245450386019472,10.21541023348763,12.93191408784305,True
2016.0,922,001-019,200,200,0.675,2820328.0,8.5096485231505,0.0,0.0,0.0,9.127320711575482,24.339198668710644,39.730741542270266,True
2016.0,922,020-049,148,148,0.3783783783783784,8601457.0,7.789378008865242,0.0,0.0,4.342567284394271,10.248279754743232,19.709276756029183,28.46826376238143,True
2016.0,922,050-099,90,90,0.14444444444444443,12555060.0,8.219793453794725,0.0,2.3743156733566035,6.074701023759033,11.809185240399398,19.503074713260347,23.452258357358964,True
2016.0,922,100-249,125,125,0.056,37989404.0,6.46496059796042,0.9069434331668441,2.212687995503818,6.1470371281042535,10.021634941314485,15.098400343120367,18.449378929332674,True
2016.0,922,1000+,52,52,0.0,202254748.0,9.580986449821193,1.9499032286706643,4.025717973067227,7.622648435962136,11.759641279885551,17.3816547253646,21.015085696517698,True
2016.0,922,250-499,142,142,0.035211267605633804,92278636.0,6.408850689990693,1.2636841337031093,2.826680428218424,5.223286617164113,8.710484776862977,13.34641545945993,14.996797667215194,True
2016.0,922,500-999,42,42,0.023809523809523808,53714296.0,6.0095733173157475,1.718618807939035,3.0395437010017936,5.0070036634396065,7.570637021506764,9.218464434780508,12.706290463217844,True
2016.0,923,001-019,50,50,0.94,754263.0,0.7954785002048357,0.0,0.0,0.0,0.0,0.0,3.3846153846153673,True
2016.0,923,020-049,22,22,0.5454545454545454,1250808.0,3.3578294990118387,0.0,0.0,0.0,5.375016070665344,9.55131039854104,13.75541462315934,False
2016.0,923,050-099,13,13,0.0,1723551.0,3.9453430736891453,1.7069630562078688,2.413316681448231,3.7917087967644085,5.656108597285068,7.0207672446052,8.096880624848094,False
2016.0,923,100-249,15,15,0.26666666666666666,3304941.0,2.541649003718977,0.0,0.34039656199472385,1.1687567933988616,3.411273395485763,5.866234093586968,6.9129687364878105,False
2016.0,923,1000+,2,2,0.0,5877186.0,1.5994048852631175,1.3401936336053373,1.4836009671302262,1.7226131896717074,1.9616254122131886,2.1050327457380775,2.152835190246374,False
2016.0,923,250-499,25,25,0.24,16490884.0,1.7342915031116586,0.0,0.32375032375032375,1.730687688753126,2.4667664884839007,2.9714250631776546,4.513603781234213,False
2016.0,923,500-999,13,13,0.07692307692307693,13123303.0,2.2707697901968733,0.26671467566531154,1.2412073756088566,1.9132452602765186,3.7622215767922094,4.568672078855764,5.639007998278767,False
2016.0,924,001-019,39,39,0.6410256410256411,418347.0,12.90794484004905,0.0,0.0,0.0,13.03342828362341,93.21784628563762,101.18431051134785,True
2016.0,924,020-049,53,53,0.41509433962264153,2590818.0,7.024808380982377,0.0,0.0,3.165909486647777,8.106519668443346,17.909695110590217,22.665002042401966,True
2016.0,924,050-099,17,17,0.47058823529411764,1347948.0,4.599583960212115,0.0,0.0,1.3456505211031642,6.294751750727831,14.619349804907369,16.09878680525406,False
2016.0,924,100-249,24,24,0.125,6682832.0,6.943164215410473,0.20212636940615292,2.6679315673779973,6.921901076635507,9.139799928947232,14.622321896561642,16.25381964687599,False
2016.0,924,1000+,2,2,0.0,4598925.0,8.741173208956441,8.364528371454314,8.483509634977349,8.681811740849069,8.88011384672079,8.999095110243823,9.038755531418166,False
2016.0,924,250-499,18,18,0.0,8587120.0,4.984208908225342,1.1301993452069183,3.0234148268235668,5.066687049395362,8.096502418819258,11.479671664044321,12.41029635976881,False
2016.0,924,500-999,9,9,0.0,10100658.0,4.6729628901404245,0.8694727333908646,1.1328283750851391,1.7559277927373071,6.697282816685802,7.901368430646542,9.57221467699146,False
2016.0,925,001-019,14,14,0.7857142857142857,216256.0,3.699319325244155,0.0,0.0,0.0,0.0,13.717066420385429,21.067813879231913,False
2016.0,925,020-049,10,10,0.6,451866.0,2.2130454603798473,0.0,0.0,0.0,3.6764435304940744,6.846562831020241,11.29791721360445,False
2016.0,925,050-099,7,7,0.2857142857142857,781251.0,3.583995412485872,0.0,0.8741487976083289,2.9521166676507056,3.555952918706132,7.128218374706194,9.548447319555668,False
2016.0,925,100-249,5,5,0.6,1072693.0,2.983146156449236,0.0,0.0,0.0,4.403695581331854,5.629700784270218,6.038369185249672,False
2016.0,925,250-499,1,1,0.0,547093.0,4.021254156057562,4.021254156057562,4.021254156057562,4.021254156057562,4.021254156057562,4.021254156057562,4.021254156057562,False
2016.0,926,001-019,28,28,0.5357142857142857,220793.0,13.587387281299678,0.0,0.0,0.0,39.84894151408163,118.71657754010695,159.646965598273,False
2016.0,926,020-049,24,24,0.375,1317105.0,6.225775469685408,0.0,0.0,4.75769810373422,10.08691944951937,14.702631288295734,17.29260498690715,False
2016.0,926,050-099,11,11,0.2727272727272727,1464393.0,2.5949318249950664,0.0,0.576601510695958,2.176787823048918,3.837423926490183,4.64313628378849,5.585616606485847,False
2016.0,926,100-249,11,11,0.18181818181818182,3393136.0,2.239815910709149,0.0,0.6065374288332579,1.9372961802976978,2.310337463708586,3.5714285714285716,6.739094239094239,False
2016.0,926,1000+,2,2,0.0,8343657.0,3.7633378265669357,1.2452243077102112,1.7758933737465061,2.6603418171403312,3.5447902605341564,4.075459326570451,4.252349015249217,False
2016.0,926,250-499,21,21,0.0,11807662.0,4.082095168374569,0.5240348587988073,3.038508025037306,4.521689981630635,5.713102285955052,7.214599840651447,8.753684635190194,False
2016.0,926,500-999,6,6,0.0,5873815.0,2.8261019456690413,0.624090607851291,0.8059936134661068,2.9467941125099113,5.004418880057878,5.823218057461684,6.1633243085409415,False
2016.0,927,050-099,1,1,1.0,109569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2016.0,927,250-499,1,1,0.0,952132.0,0.840219633412174,0.840219633412174,0.840219633412174,0.840219633412174,0.840219633412174,0.840219633412174,0.840219633412174,False
2016.0,928,001-019,25,25,0.88,647311.0,0.9269114845877793,0.0,0.0,0.0,0.0,4.807692307692319,8.012820512820513,False
2016.0,928,020-049,25,25,0.56,1439938.0,3.750161465285311,0.0,0.0,0.0,4.166666666666667,5.66023045780131,8.190162289352566,False
2016.0,928,050-099,20,20,0.6,2512792.0,4.457193432643848,0.0,0.0,0.0,2.028642653642654,12.454644412191598,24.44868537956718,False
2016.0,928,100-249,16,16,0.4375,4538935.0,2.7759815903951037,0.0,0.0,0.45793075684380036,1.1913549868766404,5.236725217040178,18.2358450932421,False
2016.0,928,1000+,1,1,0.0,2829272.0,0.6362060629024003,0.6362060629024003,0.6362060629024003,0.6362060629024003,0.6362060629024003,0.6362060629024003,0.6362060629024003,False
2016.0,928,250-499,1,1,1.0,528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2016.0,928,500-999,1,1,0.0,1071693.0,2.9859297392070303,2.9859297392070303,2.9859297392070303,2.9859297392070303,2.9859297392070303,2.9859297392070303,2.9859297392070303,False
2016.0,999,001-019,18,18,0.8333333333333334,357765.0,1.67707852920213,0.0,0.0,0.0,0.0,7.181998997132107,8.846415815700636,False
2016.0,999,020-049,6,6,0.8333333333333334,267025.0,1.497987079861436,0.0,0.0,0.0,0.0,6.680026720106881,10.02004008016032,False
2017.0,111,001-019,214,214,0.6121495327102804,5077051.0,5.554405500358377,0.0,0.0,0.0,8.480800895537259,18.070224369920883,32.18341536537267,True
2017.0,111,020-049,499,499,0.2845691382765531,33486566.0,5.882956168154119,0.0,0.0,4.509582863585118,8.832891798549177,14.235041615401219,17.83007934385308,True
2017.0,111,050-099,242,242,0.10743801652892562,36197938.0,6.32632720681493,0.0,2.759756750502394,5.695695190038537,8.567608861726509,13.220022396349426,17.38218232772153,True
2017.0,111,100-249,228,228,0.06578947368421052,64064739.0,5.934621851811493,0.9267894966002762,2.7061048457221806,4.894543078347887,8.304470474793284,13.56177670230501,17.917800675075497,True
2017.0,111,1000+,23,23,0.043478260869565216,36561880.0,4.780935772449338,1.1595063216702999,1.7723146519482822,5.2178488113812875,7.448144526296464,9.914875796718027,10.224962194730006,False
2017.0,111,250-499,94,94,0.0851063829787234,50224843.0,5.367861478432098,0.41794924842276404,2.2673841453765986,4.678411888820024,7.0675406369613185,11.894236350349452,16.235521043389053,True
2017.0,111,500-999,39,39,0.15384615384615385,26364181.0,4.399909103946753,0.0,0.7840590344185663,2.580493476369131,5.261964011438117,11.256998511018677,11.577245092538021,True
2017.0,112,001-019,402,402,0.6467661691542289,7647550.0,6.433432929500298,0.0,0.0,0.0,9.161523375870532,21.339361745265812,34.68803898032808,True
2017.0,112,020-049,666,666,0.22972972972972974,51194241.0,7.059387793248073,0.0,1.8778667215770786,5.49444909849737,10.2744009526502,17.033024946663247,24.22115819244337,True
2017.0,112,050-099,260,260,0.07692307692307693,41494241.0,6.752744314566448,1.0981070997847158,2.4123349563633822,5.335177781327265,8.787336690962062,14.55141162548953,16.43479922655032,True
2017.0,112,100-249,99,99,0.09090909090909091,30761028.0,6.618764496427103,1.0605394880113805,2.8390878013161363,5.5458063800541115,9.930171237402362,14.920047586865437,17.12475395745934,True
2017.0,112,250-499,11,11,0.0,6956042.0,5.060348974316141,1.5036156586534692,2.3510482629899636,3.5651683056537626,9.937007011699734,11.552862221615404,11.555253892371812,False
2017.0,112,500-999,3,3,0.0,4783540.0,5.477115274462009,1.9649522752414588,2.3977705035731693,3.119134217459354,6.208387120861744,8.061938862903178,8.679789443583655,False
2017.0,113,001-019,11,11,0.7272727272727273,258861.0,3.8630770954295937,0.0,0.0,0.0,2.647043252686749,10.495932826029913,14.117539343078374,False
2017.0,113,020-049,65,65,0.2923076923076923,4123874.0,7.565701570901536,0.0,0.0,6.092545770250099,11.749673212213786,15.343345706775743,24.92867452196377,True
2017.0,113,050-099,16,16,0.1875,2265610.0,10.593173582390614,0.0,4.003708832752336,9.054867866708175,11.687983471957015,19.086248597556583,29.281184198845622,False
2017.0,113,100-249,7,7,0.14285714285714285,1993167.0,4.214398492449454,0.4406030386922902,1.6427336361737308,2.7321937808439065,6.130716029149311,7.494353548214018,8.12577543488133,False
2017.0,114,001-019,4,4,1.0,54374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017.0,114,020-049,11,11,0.2727272727272727,969112.0,10.937848256961011,0.0,0.9926543577526306,11.485954318718823,13.34467802460445,14.392348504177052,68.74884025193464,False
2017.0,114,050-099,2,2,0.5,390069.0,6.665487388128767,1.1280658443355909,2.8201646108389773,5.640329221677955,8.460493832516931,10.152592599020318,10.716625521188114,False
2017.0,114,100-249,6,6,0.0,2658758.0,7.672755474548643,2.5780705496851506,2.9909195360218215,4.170304554296653,7.240104588297959,11.956235907870266,13.813880373618568,False
2017.0,115,001-019,296,296,0.5777027027027027,8200143.0,4.951133169263024,0.0,0.0,0.0,8.779129908540796,15.198206067945724,24.69968767195377,True
2017.0,115,020-049,507,507,0.42209072978303747,31927886.0,4.998765029416605,0.0,0.0,2.847380410022779,7.580580069193397,15.221550643416936,21.13550023490129,True
2017.0,115,050-099,232,232,0.21982758620689655,29931828.0,5.251934495948594,0.0,1.1763110139769974,3.5648293952200403,7.712589585794041,12.411893127259155,16.401218702277177,True
2017.0,115,100-249,248,248,0.14516129032258066,65020065.0,5.158407639241825,0.0,1.42937623600063,3.666267626461363,7.346829204868219,13.036784745762056,16.378091990805725,True
2017.0,115,1000+,42,42,0.023809523809523808,77084973.0,5.648312285197272,0.6924951341210274,2.360984503403479,4.816565821416075,7.42637878875063,8.579237064003909,11.008804061121161,True
2017.0,115,250-499,110,110,0.07272727272727272,58844454.0,5.0404070364897935,0.46313264573762686,2.0536209578749816,4.108688869690256,7.673013327160779,11.207776979537227,14.990789063400438,True
2017.0,115,500-999,64,64,0.046875,55452422.0,5.539884263305939,0.726132221241372,1.6192831122576758,4.639685834984553,8.202978182716599,10.886800301370547,11.940457251363872,True
2017.0,123,100-249,2,2,0.0,305831.0,3.9237356579287255,1.8745038405293664,3.2287532004411386,5.485835466960759,7.742917733480379,9.097167093392152,9.548583546696076,False
2017.0,211,001-019,51,51,0.8823529411764706,993405.0,1.4092942958813375,0.0,0.0,0.0,0.0,5.760202759137122,15.501165501165502,True
2017.0,211,020-049,51,51,0.6078431372549019,3216488.0,1.7410293462932243,0.0,0.0,0.0,3.649939639842983,5.99970001499925,8.380845510686058,True
2017.0,211,050-099,28,28,0.42857142857142855,4293283.0,1.444116309127537,0.0,0.0,1.1831620825199898,2.229379045489388,3.9298962639419703,4.828044037181091,False
2017.0,211,100-249,39,39,0.5384615384615384,11951777.0,0.6693565316688891,0.0,0.0,0.0,0.9785449594646518,1.7987880933046403,2.1027898786107526,True
2017.0,211,1000+,10,10,0.1,32347766.0,0.3462372022846956,0.05102040816326531,0.07643032890962534,0.15315873846844505,0.440938740142385,1.6548975700694672,1.6827406106056184,False
2017.0,211,250-499,22,22,0.5909090909090909,15851693.0,0.35327456821173614,0.0,0.0,0.0,0.3639179866101715,0.975282043551936,1.0227993530117385,False
2017.0,211,500-999,13,13,0.23076923076923078,16444289.0,0.40135514524221755,0.0,0.11331586002771706,0.15425695197518313,0.3159873815705626,1.3914705373018799,1.9583154701909748,False
2017.0,212,001-019,34,34,0.8823529411764706,639620.0,1.563428285544542,0.0,0.0,0.0,0.0,2.497992684449993,6.738410618028796,True
2017.0,212,020-049,58,58,0.43103448275862066,3603142.0,4.052019043379362,0.0,0.0,2.880176724021622,6.422484040013668,9.233339130741307,19.468003437667996,True
2017.0,212,050-099,33,33,0.2727272727272727,4350702.0,4.550989702351482,0.0,0.0,2.6774120135477046,8.091378636063274,14.556482135084284,16.977231664457165,True
2017.0,212,100-249,14,14,0.14285714285714285,4034404.0,5.205229818332522,0.1735287652849921,1.025883341554382,2.27658877464153,5.783610089591125,13.58906615479022,18.08607418981541,False
2017.0,212,500-999,1,1,0.0,1333643.0,2.0995123882478293,2.0995123882478293,2.0995123882478293,2.0995123882478293,2.0995123882478293,2.0995123882478293,2.0995123882478293,False
2017.0,213,001-019,53,53,0.8301886792452831,1294729.0,1.5447248034144596,0.0,0.0,0.0,0.0,5.01885362953323,8.976019922419026,True
2017.0,213,020-049,187,187,0.6310160427807486,11966770.0,1.7882853936358767,0.0,0.0,0.0,3.2779254920653704,5.935369337183764,8.265785498122598,True
2017.0,213,050-099,76,76,0.40789473684210525,12911087.0,1.4716034366432509,0.0,0.0,1.0236422283638107,1.9992941456836453,4.029593354010774,5.039156687202235,True
2017.0,213,100-249,50,50,0.18,20003885.0,1.459716450079572,0.0,0.5566223708302653,1.083196023940054,2.231565916563956,3.307782624436983,4.092620746678747,True
2017.0,213,1000+,12,12,0.0,58362823.0,0.9423807343931941,0.1122158116372054,0.27161921570062963,0.7020657659690697,1.0493018105336078,1.6806689304064577,1.791712498407863,False
2017.0,213,250-499,55,55,0.12727272727272726,51334651.0,0.9701049686692134,0.0,0.4253430842943073,0.6379473406367672,1.5938781601125247,2.1118873479825444,2.374554185601305,True
2017.0,213,500-999,23,23,0.08695652173913043,44012178.0,0.8361322177693638,0.12900506095686276,0.44306717711577454,0.8510239946215283,1.289899891509581,1.6789153135528665,1.9285891769720271,False
2017.0,221,001-019,1383,1383,0.8054953000723066,21222283.0,3.9015595070520925,0.0,0.0,0.0,0.0,12.958100030565674,22.30905111406537,True
2017.0,221,020-049,2012,2012,0.510934393638171,124088340.0,3.229956980647819,0.0,0.0,0.0,4.778259294827308,9.34918543614196,12.826312530609579,True
2017.0,221,050-099,1079,1079,0.3132530120481928,149580313.0,3.2584501945787476,0.0,0.0,2.044143274002075,4.87480435161941,8.19418449586748,11.268445508724563,True
2017.0,221,100-249,691,691,0.2141823444283647,209187698.0,2.621569075252217,0.0,0.6072809814421836,1.7018597071950374,3.9899729138369144,6.815703380588877,8.721234776601545,True
2017.0,221,1000+,108,108,0.14814814814814814,802830491.0,0.7214474369035891,0.0,0.03610779621481972,0.10832338864445917,0.5317911350545113,3.2222120339861733,5.447073807709874,True
2017.0,221,250-499,231,231,0.14285714285714285,154458254.0,2.0458602361256784,0.0,0.4212563947086154,1.4407208214413836,3.0771890359362972,5.694436535504812,7.281917609663564,True
2017.0,221,500-999,123,123,0.21138211382113822,172209045.0,1.2299005548750357,0.0,0.13639839695426187,0.4309098068069745,1.819923837664411,3.4266097575745667,4.753278334887388,True
2017.0,222,020-049,1,1,0.0,63882.0,34.43849597695752,34.43849597695752,34.43849597695752,34.43849597695752,34.43849597695752,34.43849597695752,34.43849597695752,False
2017.0,231,020-049,1,1,0.0,31354.0,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,False
2017.0,232,050-099,1,1,0.0,113602.0,1.760532384993222,1.760532384993222,1.760532384993222,1.760532384993222,1.760532384993222,1.760532384993222,1.760532384993222,False
2017.0,235,020-049,1,1,1.0,59483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017.0,235,050-099,3,3,1.0,436302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017.0,235,100-249,4,4,0.5,1034400.0,0.3866976024748647,0.0,0.0,0.2668438509837199,0.6231695890223896,0.7842369857212994,0.8379261179542692,False
2017.0,235,500-999,1,1,0.0,486510.0,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,False
2017.0,236,001-019,1307,1307,0.8423871461361897,17126842.0,4.017086162177476,0.0,0.0,0.0,0.0,10.656822535113937,19.053858342235664,True
2017.0,236,020-049,2199,2199,0.4956798544793088,135561140.0,3.8831187167649963,0.0,0.0,1.915341888527102,5.956842828945909,11.947720889855857,15.549178811629842,True
2017.0,236,050-099,1062,1062,0.332391713747646,145051261.0,3.375358453450467,0.0,0.0,1.844976843011069,4.806816544026391,9.411764705882353,12.851986565969645,True
2017.0,236,100-249,643,643,0.19440124416796267,189136883.0,2.881510953101622,0.0,0.6446924968431926,1.7667844522968197,4.117946102207881,7.6061540405453325,10.634030191313977,True
2017.0,236,1000+,39,39,0.0,139405906.0,1.106122433578962,0.21613076196182862,0.3585879242293465,1.0119112799557362,1.5863466613513155,2.2848848789767304,3.587939301720936,True
2017.0,236,250-499,191,191,0.14659685863874344,124053834.0,1.8556459931742215,0.0,0.4184179496608015,1.1990422050865768,2.644983628209821,5.363116507002219,7.473992076839853,True
2017.0,236,500-999,73,73,0.0684931506849315,94516649.0,2.4524779755998334,0.20878604546465362,0.8798606803459864,1.4884003995528183,3.7060027980321126,5.502108741913901,6.974163844932718,True
2017.0,237,001-019,906,906,0.7019867549668874,16281462.0,6.313929301926326,0.0,0.0,0.0,6.674679497675042,18.782287366397938,27.203752739101663,True
2017.0,237,020-049,1874,1874,0.4429028815368196,121100184.0,4.295616924909049,0.0,0.0,2.4333126038418396,6.46078696471011,11.99858816352104,17.983349557017828,True
2017.0,237,050-099,1169,1169,0.2865697177074423,167995892.0,3.4857995218121167,0.0,0.0,2.362488409041243,5.399823155791648,9.291809636354655,11.869491372158038,True
2017.0,237,100-249,891,891,0.1717171717171717,284241185.0,2.6224208149146295,0.0,0.7228933081766462,1.8555715856323092,3.8021518715555382,6.585848892401342,8.88341454050612,True
2017.0,237,1000+,63,63,0.031746031746031744,224214830.0,1.2586143387571642,0.23302487882135214,0.4465698760902844,0.8549432103972494,1.681634054558586,2.3478729000800387,4.577955512662395,True
2017.0,237,250-499,316,316,0.12025316455696203,217345893.0,1.848666171943723,0.0,0.520362859654394,1.3783683810265055,2.655685658887977,4.6747284620911085,6.08546277969589,True
2017.0,237,500-999,121,121,0.06611570247933884,171260485.0,1.766899118614548,0.15585828429642062,0.4323694856676722,0.9958754159854603,2.1629662919728116,4.755305976505131,5.469239374079736,True
2017.0,238,001-019,1248,1248,0.6706730769230769,27365605.0,5.400940340986431,0.0,0.0,0.0,7.114078535588241,16.80742895281099,23.41422786864044,True
2017.0,238,020-049,5680,5680,0.4309859154929577,349334509.0,4.432427830941832,0.0,0.0,2.7724063526938267,6.793104760685453,12.366161207814635,17.204932560535546,True
2017.0,238,050-099,3029,3029,0.2614724331462529,410444374.0,3.958149028009335,0.0,0.0,2.686655382714059,5.838521102604711,10.121191180529356,12.791511547384646,True
2017.0,238,100-249,1922,1922,0.14984391259105098,559105918.0,3.4336964396073517,0.0,0.8804319172624232,2.3496136153691793,4.958806818760451,8.764536833029986,11.94743612086083,True
2017.0,238,1000+,66,66,0.030303030303030304,219956664.0,1.3066210169472292,0.11578173284907492,0.3849694218563633,1.026985814460341,2.2074056503705637,4.111338454673274,4.898983015641871,True
2017.0,238,250-499,487,487,0.09034907597535935,316374617.0,2.908577207380705,0.242956326329799,0.8860186228771806,2.0282206622951753,3.945975911379695,7.3205180043631035,10.571437629675414,True
2017.0,238,500-999,184,184,0.07608695652173914,224332884.0,2.030018924911606,0.2035582606409165,0.48562580750585455,1.1509846432875,2.3985412843755447,4.006730041925385,8.232049330949978,True
